country_code,ID,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,religiousity,political_scale,sex,birthyear,age,marital_status,employment
CAN,124070266,1.0,2.0,1.0,2.0,7.0,8.0,8.0,A religious person,4.0,Male,1982.0,37.0,Married,Full time
CAN,124070267,1.0,2.0,2.0,3.0,8.0,6.0,9.0,An atheist,7.0,Female,1984.0,36.0,Married,Full time
CAN,124070268,1.0,1.0,1.0,2.0,9.0,8.0,8.0,Not a religious person,9.0,Female,1943.0,76.0,Single,Retired/pensioned
CAN,124070269,1.0,1.0,1.0,2.0,9.0,9.0,9.0,Not a religious person,4.0,Female,1981.0,38.0,Married,Retired/pensioned
CAN,124070270,1.0,1.0,1.0,1.0,10.0,10.0,10.0,A religious person,1.0,Female,1958.0,62.0,Married,Part time
CAN,124070272,1.0,1.0,1.0,3.0,7.0,10.0,10.0,An atheist,6.0,Female,1993.0,27.0,Living together as married,Full time
CAN,124070273,1.0,1.0,1.0,3.0,9.0,8.0,10.0,Not a religious person,3.0,Female,1970.0,50.0,Living together as married,Full time
CAN,124070276,1.0,1.0,1.0,2.0,9.0,8.0,7.0,A religious person,7.0,Female,1998.0,22.0,Single,Part time
CAN,124070277,1.0,1.0,1.0,4.0,9.0,9.0,9.0,An atheist,3.0,Male,1948.0,72.0,Living together as married,Retired/pensioned
CAN,124070278,1.0,1.0,2.0,2.0,7.0,7.0,6.0,A religious person,1.0,Female,1953.0,67.0,Widowed,Retired/pensioned
CAN,124070279,1.0,2.0,3.0,1.0,8.0,7.0,6.0,Not a religious person,5.0,Male,1959.0,61.0,Married,Full time
CAN,124070280,1.0,2.0,2.0,2.0,9.0,9.0,8.0,Not a religious person,2.0,Male,1980.0,40.0,Married,Full time
CAN,124070281,2.0,1.0,2.0,2.0,7.0,7.0,6.0,An atheist,6.0,Male,1989.0,31.0,Living together as married,Full time
CAN,124070282,1.0,2.0,1.0,1.0,8.0,9.0,8.0,Not a religious person,5.0,Male,1963.0,57.0,Married,Full time
CAN,124070283,1.0,2.0,1.0,1.0,9.0,8.0,8.0,Not a religious person,10.0,Male,1957.0,63.0,Married,Full time
CAN,124070284,1.0,1.0,1.0,3.0,8.0,10.0,8.0,A religious person,7.0,Female,1968.0,52.0,Living together as married,Unemployed
CAN,124070285,1.0,2.0,2.0,4.0,9.0,8.0,7.0,Not a religious person,5.0,Male,1954.0,66.0,Divorced,Retired/pensioned
CAN,124070286,2.0,3.0,2.0,2.0,9.0,9.0,10.0,Not a religious person,9.0,Female,1972.0,48.0,Single,Full time
CAN,124070287,1.0,2.0,2.0,1.0,10.0,10.0,10.0,Not a religious person,8.0,Male,1963.0,57.0,Married,Full time
CAN,124070288,1.0,1.0,2.0,1.0,8.0,9.0,8.0,A religious person,2.0,Male,1941.0,79.0,Married,Retired/pensioned
CAN,124070289,2.0,2.0,1.0,2.0,7.0,6.0,5.0,An atheist,6.0,Male,1991.0,29.0,Divorced,Unemployed
CAN,124070290,1.0,2.0,1.0,1.0,5.0,5.0,5.0,An atheist,5.0,Male,1987.0,33.0,Married,Full time
CAN,124070291,1.0,1.0,2.0,3.0,8.0,8.0,6.0,An atheist,1.0,Female,1979.0,41.0,Divorced,Self employed
CAN,124070292,1.0,2.0,2.0,2.0,10.0,8.0,7.0,Not a religious person,3.0,Female,1985.0,35.0,Married,Full time
CAN,124070293,1.0,1.0,1.0,1.0,10.0,10.0,10.0,A religious person,10.0,Male,1970.0,48.0,Married,Full time
CAN,124070294,1.0,2.0,1.0,2.0,7.0,4.0,3.0,A religious person,5.0,Male,1962.0,59.0,Married,Unemployed
CAN,124070295,1.0,1.0,1.0,1.0,8.0,8.0,10.0,A religious person,10.0,Male,1932.0,88.0,Widowed,Retired/pensioned
CAN,124070296,1.0,2.0,1.0,2.0,3.0,4.0,3.0,A religious person,5.0,Female,1968.0,52.0,Single,Unemployed
CAN,124070297,1.0,1.0,1.0,3.0,9.0,10.0,9.0,A religious person,2.0,Female,1957.0,63.0,Married,Retired/pensioned
CAN,124070298,2.0,2.0,1.0,1.0,7.0,7.0,7.0,An atheist,6.0,Male,1964.0,56.0,Widowed,Self employed
CAN,124070299,1.0,1.0,1.0,2.0,8.0,8.0,5.0,Not a religious person,6.0,Male,1989.0,30.0,Living together as married,Full time
CAN,124070300,2.0,1.0,1.0,3.0,5.0,7.0,3.0,Not a religious person,3.0,Male,1980.0,40.0,Single,Unemployed
CAN,124070301,1.0,1.0,1.0,1.0,5.0,5.0,7.0,Not a religious person,5.0,Female,2000.0,20.0,Single,Student
CAN,124070302,2.0,3.0,2.0,2.0,9.0,9.0,9.0,A religious person,5.0,Male,1957.0,62.0,Living together as married,Full time
CAN,124070303,2.0,2.0,1.0,2.0,5.0,3.0,1.0,An atheist,5.0,Female,1966.0,54.0,Separated,Part time
CAN,124070304,2.0,2.0,1.0,1.0,5.0,4.0,4.0,An atheist,7.0,Female,2000.0,20.0,Single,Unemployed
CAN,124070305,1.0,2.0,2.0,2.0,8.0,9.0,6.0,Not a religious person,8.0,Male,1985.0,35.0,Separated,Full time
CAN,124070306,1.0,2.0,3.0,1.0,4.0,6.0,7.0,A religious person,5.0,Female,1980.0,39.0,Divorced,Full time
CAN,124070307,1.0,2.0,2.0,2.0,9.0,8.0,7.0,Not a religious person,9.0,Female,2002.0,18.0,Single,Student
CAN,124070309,2.0,2.0,3.0,3.0,5.0,1.0,4.0,A religious person,3.0,Male,1977.0,43.0,Married,Full time
CAN,124070310,1.0,1.0,1.0,2.0,7.0,6.0,7.0,Not a religious person,7.0,Male,1988.0,32.0,Single,Unemployed
CAN,124070311,2.0,2.0,2.0,4.0,8.0,8.0,8.0,A religious person,3.0,Female,1953.0,66.0,Married,Retired/pensioned
CAN,124070312,2.0,1.0,1.0,2.0,5.0,9.0,9.0,Not a religious person,4.0,Male,1936.0,84.0,Married,Retired/pensioned
CAN,124070313,1.0,2.0,1.0,1.0,6.0,8.0,6.0,A religious person,8.0,Male,1970.0,50.0,Married,Full time
CAN,124070314,1.0,1.0,1.0,2.0,8.0,9.0,7.0,Not a religious person,3.0,Female,1948.0,71.0,Divorced,Retired/pensioned
CAN,124070315,1.0,1.0,2.0,3.0,7.0,7.0,6.0,Not a religious person,4.0,Female,1938.0,81.0,Divorced,Retired/pensioned
CAN,124070316,1.0,1.0,1.0,3.0,10.0,10.0,10.0,A religious person,7.0,Male,1944.0,75.0,Married,Retired/pensioned
CAN,124070317,1.0,1.0,1.0,1.0,5.0,4.0,5.0,An atheist,8.0,Male,1966.0,54.0,Married,Self employed
CAN,124070318,1.0,3.0,2.0,3.0,5.0,7.0,6.0,Not a religious person,5.0,Male,1957.0,63.0,Married,Retired/pensioned
CAN,124070319,1.0,1.0,2.0,1.0,7.0,6.0,6.0,Not a religious person,4.0,Female,1982.0,38.0,Living together as married,Full time
CAN,124070320,1.0,1.0,2.0,2.0,10.0,8.0,9.0,An atheist,3.0,Male,1938.0,82.0,Married,Retired/pensioned
CAN,124070321,1.0,1.0,2.0,2.0,6.0,6.0,5.0,An atheist,5.0,Female,1994.0,26.0,Single,Full time
CAN,124070322,1.0,1.0,1.0,1.0,8.0,8.0,6.0,A religious person,3.0,Male,1962.0,58.0,Single,Full time
CAN,124070323,1.0,2.0,2.0,3.0,10.0,4.0,5.0,A religious person,8.0,Male,1946.0,73.0,Married,Retired/pensioned
CAN,124070325,2.0,1.0,1.0,1.0,6.0,5.0,7.0,Not a religious person,5.0,Male,1977.0,44.0,Living together as married,Self employed
CAN,124070326,1.0,1.0,1.0,1.0,8.0,9.0,9.0,A religious person,6.0,Male,1956.0,64.0,Married,Self employed
CAN,124070327,1.0,1.0,2.0,4.0,7.0,6.0,4.0,Not a religious person,8.0,Male,1934.0,86.0,Married,Retired/pensioned
CAN,124070328,1.0,1.0,2.0,3.0,9.0,9.0,7.0,An atheist,8.0,Female,1954.0,66.0,Married,Retired/pensioned
CAN,124070329,1.0,1.0,1.0,2.0,4.0,7.0,6.0,A religious person,7.0,Male,1969.0,51.0,Married,Self employed
CAN,124070330,1.0,1.0,1.0,2.0,8.0,8.0,8.0,A religious person,5.0,Male,1979.0,40.0,Married,Full time
CAN,124070331,1.0,1.0,1.0,1.0,7.0,8.0,8.0,A religious person,9.0,Male,1989.0,31.0,Separated,Full time
CAN,124070332,1.0,1.0,1.0,1.0,9.0,10.0,7.0,Not a religious person,9.0,Male,1979.0,41.0,Married,Full time
CAN,124070333,2.0,3.0,3.0,2.0,4.0,4.0,1.0,Not a religious person,4.0,Male,1978.0,42.0,Living together as married,Full time
CAN,124070334,1.0,1.0,1.0,1.0,6.0,7.0,5.0,An atheist,1.0,Male,1985.0,35.0,Married,Full time
CAN,124070335,1.0,2.0,2.0,2.0,7.0,7.0,7.0,Not a religious person,6.0,Female,1981.0,39.0,Living together as married,Full time
CAN,124070336,3.0,1.0,1.0,2.0,8.0,8.0,1.0,A religious person,5.0,Female,1950.0,69.0,Single,Self employed
CAN,124070337,1.0,3.0,3.0,4.0,10.0,6.0,1.0,An atheist,3.0,Male,1960.0,60.0,Single,Retired/pensioned
CAN,124070338,1.0,1.0,2.0,2.0,8.0,8.0,8.0,Not a religious person,3.0,Female,1946.0,74.0,Divorced,Retired/pensioned
CAN,124070339,2.0,2.0,2.0,1.0,6.0,7.0,5.0,An atheist,5.0,Male,1948.0,72.0,Divorced,Self employed
CAN,124070340,1.0,2.0,2.0,1.0,4.0,5.0,6.0,A religious person,10.0,Male,1976.0,43.0,Married,Full time
CAN,124070341,1.0,1.0,1.0,1.0,8.0,7.0,6.0,An atheist,3.0,Male,1982.0,38.0,Married,Full time
CAN,124070342,1.0,1.0,1.0,2.0,8.0,8.0,7.0,Not a religious person,4.0,Female,1964.0,56.0,Married,Unemployed
CAN,124070343,1.0,2.0,2.0,2.0,9.0,8.0,7.0,A religious person,9.0,Male,1986.0,34.0,Married,Full time
CAN,124070344,1.0,1.0,1.0,2.0,10.0,8.0,10.0,Not a religious person,3.0,Female,1987.0,32.0,Married,Full time
CAN,124070345,1.0,2.0,2.0,2.0,10.0,7.0,7.0,An atheist,5.0,Female,1991.0,28.0,Single,Full time
CAN,124070347,4.0,1.0,2.0,3.0,6.0,4.0,3.0,An atheist,2.0,Male,1971.0,49.0,Single,Self employed
CAN,124070348,1.0,1.0,2.0,2.0,8.0,8.0,7.0,An atheist,4.0,Male,1953.0,67.0,Single,Retired/pensioned
CAN,124070349,1.0,3.0,2.0,3.0,8.0,9.0,9.0,A religious person,6.0,Male,1956.0,63.0,Married,Retired/pensioned
CAN,124070350,1.0,2.0,1.0,1.0,9.0,6.0,9.0,A religious person,6.0,Male,1986.0,35.0,Married,Full time
CAN,124070351,1.0,1.0,1.0,1.0,10.0,8.0,7.0,A religious person,5.0,Female,1980.0,40.0,Living together as married,Full time
CAN,124070353,1.0,2.0,1.0,2.0,9.0,7.0,7.0,Not a religious person,3.0,Female,1988.0,32.0,Married,Homemaker not otherwise employed
CAN,124070354,1.0,1.0,1.0,2.0,6.0,6.0,4.0,Not a religious person,5.0,Male,1983.0,37.0,Living together as married,Full time
CAN,124070355,1.0,2.0,2.0,1.0,7.0,8.0,7.0,A religious person,5.0,Female,1986.0,33.0,Married,Homemaker not otherwise employed
CAN,124070356,1.0,1.0,1.0,4.0,8.0,7.0,8.0,Not a religious person,1.0,Female,1957.0,63.0,Married,Retired/pensioned
CAN,124070357,2.0,1.0,1.0,1.0,10.0,8.0,8.0,An atheist,1.0,Male,1962.0,58.0,Divorced,Self employed
CAN,124070358,1.0,2.0,2.0,2.0,6.0,7.0,6.0,An atheist,6.0,Male,1980.0,40.0,Married,Full time
CAN,124070359,1.0,2.0,2.0,2.0,8.0,8.0,8.0,An atheist,3.0,Male,1973.0,47.0,Married,Full time
CAN,124070360,2.0,3.0,1.0,4.0,8.0,8.0,8.0,Not a religious person,2.0,Male,1953.0,67.0,Divorced,Retired/pensioned
CAN,124070361,1.0,1.0,1.0,2.0,8.0,7.0,6.0,Not a religious person,6.0,Male,1975.0,45.0,Married,Full time
CAN,124070362,1.0,1.0,1.0,3.0,7.0,7.0,6.0,A religious person,2.0,Female,2000.0,19.0,Single,Student
CAN,124070363,1.0,1.0,1.0,1.0,8.0,8.0,9.0,An atheist,4.0,Female,1974.0,45.0,Married,Full time
CAN,124070364,1.0,2.0,1.0,2.0,8.0,8.0,8.0,Not a religious person,5.0,Female,1978.0,42.0,Single,Full time
CAN,124070365,1.0,2.0,1.0,2.0,8.0,8.0,8.0,Not a religious person,4.0,Male,1973.0,47.0,Married,Full time
CAN,124070366,1.0,2.0,1.0,2.0,8.0,6.0,8.0,Not a religious person,6.0,Female,1999.0,21.0,Single,Student
CAN,124070367,1.0,1.0,2.0,4.0,3.0,3.0,1.0,Not a religious person,2.0,Female,1961.0,59.0,Divorced,Unemployed
CAN,124070368,1.0,1.0,1.0,1.0,8.0,8.0,7.0,A religious person,7.0,Male,1949.0,71.0,Married,Retired/pensioned
CAN,124070369,2.0,2.0,2.0,1.0,9.0,8.0,9.0,An atheist,4.0,Male,1983.0,36.0,Married,Unemployed
CAN,124070370,1.0,2.0,1.0,1.0,10.0,10.0,10.0,A religious person,5.0,Female,1964.0,56.0,Living together as married,Full time
CAN,124070371,1.0,1.0,2.0,1.0,8.0,9.0,10.0,An atheist,8.0,Male,1993.0,27.0,Living together as married,Full time
CAN,124070372,1.0,3.0,2.0,1.0,7.0,6.0,8.0,Not a religious person,6.0,Male,1976.0,43.0,Single,Full time
CAN,124070373,1.0,1.0,2.0,2.0,8.0,9.0,9.0,Not a religious person,8.0,Female,1990.0,29.0,Married,Full time
CAN,124070374,2.0,1.0,2.0,2.0,7.0,7.0,5.0,An atheist,3.0,Female,2001.0,19.0,Single,Student
CAN,124070375,1.0,1.0,3.0,1.0,8.0,8.0,6.0,A religious person,9.0,Male,1986.0,34.0,Married,Full time
CAN,124070376,1.0,2.0,1.0,1.0,9.0,9.0,8.0,A religious person,5.0,Male,1961.0,58.0,Single,Full time
CAN,124070377,1.0,3.0,2.0,1.0,7.0,7.0,6.0,An atheist,7.0,Male,1976.0,44.0,Single,Full time
CAN,124070378,1.0,3.0,2.0,3.0,8.0,9.0,10.0,A religious person,5.0,Male,1951.0,68.0,Married,Retired/pensioned
CAN,124070379,1.0,1.0,2.0,3.0,5.0,8.0,8.0,A religious person,10.0,Male,1942.0,78.0,Married,Retired/pensioned
CAN,124070380,2.0,3.0,3.0,4.0,10.0,9.0,9.0,An atheist,3.0,Male,1942.0,78.0,Separated,Retired/pensioned
CAN,124070381,1.0,1.0,2.0,3.0,8.0,8.0,7.0,Not a religious person,3.0,Female,1952.0,67.0,Married,Retired/pensioned
CAN,124070382,2.0,2.0,2.0,2.0,9.0,9.0,8.0,Not a religious person,9.0,Male,1988.0,32.0,Married,Full time
CAN,124070383,1.0,1.0,1.0,2.0,8.0,7.0,7.0,Not a religious person,7.0,Female,1951.0,69.0,Living together as married,Retired/pensioned
CAN,124070384,2.0,2.0,1.0,1.0,6.0,6.0,7.0,Not a religious person,4.0,Male,1981.0,39.0,Single,Full time
CAN,124070387,1.0,3.0,1.0,2.0,2.0,9.0,3.0,A religious person,5.0,Male,1994.0,26.0,Living together as married,Unemployed
CAN,124070388,1.0,1.0,1.0,2.0,6.0,6.0,7.0,An atheist,1.0,Male,1982.0,38.0,Married,Full time
CAN,124070389,1.0,1.0,1.0,2.0,8.0,4.0,6.0,Not a religious person,5.0,Female,1986.0,34.0,Single,Unemployed
CAN,124070390,1.0,2.0,2.0,2.0,9.0,9.0,7.0,An atheist,8.0,Male,1986.0,34.0,Married,Full time
CAN,124070391,1.0,1.0,2.0,2.0,7.0,8.0,7.0,Not a religious person,7.0,Male,1978.0,42.0,Married,Full time
CAN,124070392,1.0,2.0,2.0,2.0,7.0,6.0,6.0,A religious person,5.0,Male,1977.0,43.0,Married,Full time
CAN,124070394,3.0,2.0,2.0,1.0,8.0,6.0,10.0,A religious person,7.0,Male,1987.0,34.0,Married,Full time
CAN,124070395,1.0,3.0,2.0,2.0,6.0,9.0,7.0,A religious person,7.0,Male,1988.0,32.0,Married,Full time
CAN,124070396,2.0,2.0,2.0,2.0,6.0,7.0,6.0,An atheist,4.0,Male,1945.0,75.0,Married,Part time
CAN,124070397,1.0,1.0,1.0,3.0,4.0,3.0,6.0,An atheist,5.0,Male,1988.0,31.0,Married,Full time
CAN,124070398,1.0,2.0,2.0,1.0,10.0,10.0,5.0,A religious person,5.0,Female,1992.0,28.0,Married,Homemaker not otherwise employed
CAN,124070399,2.0,1.0,2.0,2.0,7.0,7.0,6.0,A religious person,3.0,Male,1992.0,28.0,Living together as married,Unemployed
CAN,124070400,1.0,1.0,1.0,2.0,7.0,7.0,5.0,A religious person,6.0,Female,1961.0,58.0,Separated,Full time
CAN,124070402,1.0,2.0,2.0,2.0,8.0,8.0,7.0,An atheist,6.0,Male,1992.0,27.0,Living together as married,Full time
CAN,124070403,1.0,3.0,1.0,3.0,8.0,9.0,9.0,Not a religious person,5.0,Male,1961.0,59.0,Married,Retired/pensioned
CAN,124070404,3.0,2.0,2.0,3.0,7.0,6.0,5.0,Not a religious person,5.0,Male,1988.0,32.0,Single,Full time
CAN,124070405,1.0,2.0,1.0,2.0,8.0,7.0,7.0,A religious person,5.0,Female,1985.0,35.0,Living together as married,Full time
CAN,124070406,1.0,2.0,1.0,1.0,6.0,6.0,6.0,Not a religious person,5.0,Female,1988.0,32.0,Single,Full time
CAN,124070407,1.0,1.0,1.0,1.0,8.0,8.0,4.0,Not a religious person,5.0,Female,1987.0,33.0,Married,Full time
CAN,124070408,1.0,2.0,2.0,2.0,9.0,9.0,9.0,Not a religious person,9.0,Male,1979.0,41.0,Married,Full time
CAN,124070409,2.0,2.0,1.0,2.0,8.0,7.0,7.0,An atheist,8.0,Female,1982.0,37.0,Living together as married,Full time
CAN,124070410,1.0,2.0,1.0,2.0,8.0,9.0,9.0,A religious person,7.0,Male,1946.0,74.0,Married,Retired/pensioned
CAN,124070411,1.0,3.0,2.0,4.0,6.0,7.0,8.0,An atheist,1.0,Male,1949.0,71.0,Living together as married,Retired/pensioned
CAN,124070412,2.0,1.0,2.0,4.0,3.0,3.0,7.0,An atheist,6.0,Female,1965.0,55.0,Living together as married,Retired/pensioned
CAN,124070413,1.0,2.0,2.0,2.0,8.0,7.0,8.0,Not a religious person,4.0,Female,1954.0,66.0,Married,Part time
CAN,124070414,2.0,1.0,1.0,2.0,5.0,5.0,5.0,Not a religious person,5.0,Male,1988.0,32.0,Single,Full time
CAN,124070415,1.0,1.0,1.0,2.0,8.0,7.0,6.0,Not a religious person,5.0,Female,1986.0,33.0,Single,Full time
CAN,124070416,1.0,2.0,2.0,2.0,10.0,9.0,9.0,A religious person,10.0,Female,1985.0,35.0,Living together as married,Self employed
CAN,124070417,1.0,2.0,2.0,2.0,8.0,9.0,7.0,A religious person,7.0,Male,1985.0,34.0,Married,Full time
CAN,124070418,1.0,2.0,2.0,2.0,7.0,7.0,8.0,Not a religious person,6.0,Female,1971.0,49.0,Married,Part time
CAN,124070419,1.0,1.0,2.0,2.0,9.0,7.0,8.0,A religious person,4.0,Male,1947.0,73.0,Married,Retired/pensioned
CAN,124070421,1.0,1.0,1.0,1.0,6.0,5.0,7.0,Not a religious person,6.0,Male,1983.0,37.0,Single,Full time
CAN,124070422,1.0,2.0,2.0,2.0,8.0,9.0,9.0,An atheist,5.0,Male,1961.0,58.0,Living together as married,Full time
CAN,124070423,2.0,2.0,1.0,2.0,6.0,5.0,3.0,Not a religious person,6.0,Male,1993.0,27.0,Single,Student
CAN,124070425,1.0,1.0,1.0,3.0,8.0,7.0,4.0,A religious person,8.0,Male,1989.0,31.0,Married,Part time
CAN,124070426,1.0,1.0,1.0,2.0,9.0,8.0,7.0,A religious person,5.0,Female,1990.0,30.0,Single,Full time
CAN,124070427,1.0,2.0,2.0,3.0,9.0,7.0,8.0,A religious person,8.0,Male,1940.0,80.0,Married,Retired/pensioned
CAN,124070428,2.0,2.0,2.0,3.0,7.0,6.0,4.0,A religious person,5.0,Female,1987.0,32.0,Single,Student
CAN,124070429,1.0,1.0,2.0,1.0,8.0,10.0,8.0,A religious person,4.0,Female,2002.0,18.0,Single,Student
CAN,124070431,1.0,3.0,3.0,3.0,8.0,8.0,7.0,A religious person,6.0,Male,1956.0,64.0,Married,Retired/pensioned
CAN,124070432,1.0,1.0,2.0,1.0,7.0,7.0,8.0,Not a religious person,5.0,Male,1983.0,37.0,Married,Full time
CAN,124070433,1.0,2.0,2.0,2.0,8.0,8.0,8.0,A religious person,8.0,Female,1964.0,56.0,Married,Part time
CAN,124070434,1.0,2.0,1.0,3.0,8.0,8.0,8.0,A religious person,8.0,Male,1950.0,69.0,Married,Retired/pensioned
CAN,124070435,1.0,1.0,3.0,1.0,8.0,7.0,8.0,A religious person,7.0,Male,1992.0,28.0,Married,Full time
CAN,124070436,1.0,1.0,1.0,2.0,7.0,8.0,6.0,An atheist,3.0,Male,1992.0,28.0,Living together as married,Full time
CAN,124070437,1.0,1.0,1.0,1.0,7.0,7.0,8.0,An atheist,5.0,Female,1992.0,27.0,Living together as married,Full time
CAN,124070439,1.0,1.0,1.0,1.0,9.0,9.0,9.0,Not a religious person,9.0,Male,1957.0,63.0,Married,Retired/pensioned
CAN,124070440,1.0,1.0,1.0,2.0,7.0,7.0,7.0,A religious person,7.0,Male,1964.0,56.0,Living together as married,Full time
CAN,124070441,1.0,1.0,1.0,3.0,5.0,5.0,1.0,Not a religious person,5.0,Female,1991.0,29.0,Single,Full time
CAN,124070442,1.0,1.0,1.0,3.0,8.0,6.0,7.0,An atheist,4.0,Male,1971.0,48.0,Living together as married,Self employed
CAN,124070443,1.0,1.0,1.0,2.0,7.0,5.0,5.0,A religious person,10.0,Male,1970.0,50.0,Married,Full time
CAN,124070444,2.0,2.0,2.0,3.0,8.0,8.0,9.0,A religious person,4.0,Female,1951.0,69.0,Living together as married,Retired/pensioned
CAN,124070445,1.0,1.0,1.0,4.0,9.0,5.0,6.0,A religious person,3.0,Female,1954.0,66.0,Married,Retired/pensioned
CAN,124070446,1.0,2.0,2.0,2.0,6.0,5.0,2.0,Not a religious person,5.0,Female,1973.0,47.0,Single,Part time
CAN,124070447,1.0,1.0,2.0,1.0,6.0,7.0,6.0,Not a religious person,7.0,Male,1972.0,48.0,Married,Full time
CAN,124070448,1.0,1.0,1.0,2.0,8.0,8.0,8.0,A religious person,8.0,Male,1997.0,23.0,Single,Student
CAN,124070449,1.0,2.0,2.0,1.0,7.0,6.0,5.0,Not a religious person,6.0,Female,1977.0,43.0,Married,Unemployed
CAN,124070450,1.0,2.0,2.0,2.0,7.0,7.0,10.0,Not a religious person,6.0,Female,1961.0,59.0,Married,Retired/pensioned
CAN,124070451,2.0,4.0,1.0,2.0,10.0,10.0,10.0,Not a religious person,5.0,Male,1967.0,53.0,Married,Full time
CAN,124070452,1.0,1.0,2.0,2.0,9.0,7.0,7.0,Not a religious person,7.0,Male,1970.0,50.0,Single,Full time
CAN,124070453,1.0,2.0,2.0,2.0,7.0,8.0,8.0,An atheist,5.0,Female,1977.0,43.0,Married,Homemaker not otherwise employed
CAN,124070454,1.0,1.0,1.0,1.0,8.0,8.0,9.0,Not a religious person,3.0,Male,1950.0,70.0,Married,Self employed
CAN,124070456,1.0,1.0,1.0,3.0,6.0,3.0,1.0,Not a religious person,1.0,Female,1994.0,25.0,Single,Unemployed
CAN,124070457,2.0,1.0,1.0,2.0,8.0,7.0,6.0,Not a religious person,6.0,Male,2001.0,18.0,Single,Student
CAN,124070459,2.0,2.0,1.0,2.0,5.0,4.0,5.0,Not a religious person,6.0,Female,1996.0,24.0,Single,Part time
CAN,124070460,1.0,1.0,1.0,2.0,5.0,5.0,2.0,A religious person,5.0,Female,1954.0,66.0,Divorced,Part time
CAN,124070461,1.0,1.0,1.0,2.0,10.0,10.0,9.0,Not a religious person,3.0,Male,1991.0,29.0,Living together as married,Full time
CAN,124070463,1.0,1.0,2.0,2.0,9.0,7.0,7.0,Not a religious person,5.0,Male,1960.0,60.0,Married,Full time
CAN,124070464,1.0,2.0,2.0,4.0,9.0,8.0,8.0,Not a religious person,8.0,Male,1957.0,63.0,Married,Retired/pensioned
CAN,124070465,1.0,1.0,1.0,3.0,9.0,8.0,8.0,A religious person,8.0,Male,1986.0,34.0,Married,Full time
CAN,124070466,1.0,1.0,2.0,1.0,7.0,6.0,9.0,Not a religious person,5.0,Male,1990.0,30.0,Single,Full time
CAN,124070467,1.0,2.0,2.0,2.0,8.0,7.0,6.0,Not a religious person,5.0,Male,1969.0,51.0,Living together as married,Full time
CAN,124070468,1.0,1.0,1.0,2.0,7.0,7.0,6.0,A religious person,5.0,Male,1983.0,35.0,Married,Full time
CAN,124070469,1.0,1.0,2.0,1.0,9.0,8.0,9.0,An atheist,5.0,Female,1983.0,37.0,Separated,Full time
CAN,124070470,3.0,2.0,1.0,1.0,6.0,8.0,8.0,Not a religious person,2.0,Male,1982.0,38.0,Single,Full time
CAN,124070471,2.0,2.0,3.0,2.0,7.0,6.0,6.0,A religious person,6.0,Male,1994.0,26.0,Single,Full time
CAN,124070472,1.0,1.0,1.0,1.0,8.0,8.0,6.0,An atheist,7.0,Male,1979.0,41.0,Married,Full time
CAN,124070473,1.0,1.0,1.0,1.0,8.0,8.0,6.0,An atheist,3.0,Female,1980.0,40.0,Single,Full time
CAN,124070474,1.0,2.0,1.0,1.0,7.0,7.0,7.0,A religious person,7.0,Male,1962.0,58.0,Married,Full time
CAN,124070475,1.0,2.0,2.0,2.0,10.0,10.0,10.0,A religious person,6.0,Female,1983.0,37.0,Married,Full time
CAN,124070476,1.0,1.0,1.0,2.0,9.0,9.0,8.0,Not a religious person,6.0,Female,1986.0,34.0,Married,Part time
CAN,124070478,2.0,1.0,2.0,1.0,9.0,8.0,8.0,Not a religious person,8.0,Male,1993.0,26.0,Single,Full time
CAN,124070479,1.0,1.0,1.0,2.0,9.0,8.0,8.0,An atheist,5.0,Female,1963.0,56.0,Divorced,Full time
CAN,124070480,1.0,1.0,2.0,1.0,6.0,7.0,4.0,A religious person,7.0,Female,2000.0,20.0,Living together as married,Part time
CAN,124070481,2.0,2.0,2.0,2.0,7.0,6.0,7.0,Not a religious person,7.0,Female,1990.0,30.0,Married,Full time
CAN,124070482,1.0,1.0,1.0,1.0,8.0,8.0,7.0,Not a religious person,3.0,Male,1986.0,34.0,Single,Full time
CAN,124070483,1.0,2.0,2.0,2.0,10.0,6.0,7.0,Not a religious person,8.0,Male,1998.0,22.0,Married,Full time
CAN,124070484,1.0,2.0,1.0,4.0,8.0,6.0,8.0,A religious person,8.0,Male,1945.0,65.0,Married,Retired/pensioned
CAN,124070485,1.0,1.0,1.0,1.0,8.0,9.0,8.0,A religious person,7.0,Male,1980.0,40.0,Married,Full time
CAN,124070486,1.0,1.0,1.0,1.0,7.0,3.0,4.0,Not a religious person,8.0,Male,1943.0,76.0,Married,Retired/pensioned
CAN,124070487,1.0,2.0,2.0,2.0,7.0,7.0,7.0,Not a religious person,5.0,Female,2002.0,18.0,Single,Part time
CAN,124070488,2.0,1.0,1.0,2.0,7.0,8.0,8.0,A religious person,7.0,Male,1980.0,39.0,Single,Full time
CAN,124070490,1.0,2.0,1.0,2.0,7.0,7.0,8.0,A religious person,7.0,Female,1995.0,24.0,Married,Student
CAN,124070491,3.0,3.0,3.0,3.0,6.0,6.0,6.0,An atheist,6.0,Male,1994.0,25.0,Single,Full time
CAN,124070492,1.0,2.0,1.0,1.0,8.0,9.0,9.0,A religious person,8.0,Male,1995.0,25.0,Single,Student
CAN,124070493,1.0,1.0,1.0,4.0,8.0,7.0,5.0,Not a religious person,5.0,Male,1962.0,58.0,Married,Retired/pensioned
